,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4246,Console,1997.0,Misc,Take-Two Interactive,0.2,0.05,0.0,0.0,0.25
4247,Console,1997.0,Racing,Ubisoft,0.11,0.13,0.0,0.01,0.25
4248,Console,1999.0,Sports,Nintendo,0.2,0.05,0.0,0.0,0.25
4249,Console,2015.0,Fighting,Namco Bandai Games,0.07,0.14,0.0,0.04,0.25
4250,Console,2003.0,Fighting,Electronic Arts,0.19,0.05,0.0,0.01,0.25
4251,Console,2005.0,Platform,THQ,0.12,0.1,0.0,0.03,0.25
4252,Console,1996.0,Racing,Sony Computer Entertainment,0.0,0.0,0.23,0.02,0.25
4253,Console,2005.0,Simulation,Electronic Arts,0.19,0.05,0.0,0.01,0.25
4254,Console,2003.0,Sports,Sega,0.12,0.1,0.0,0.03,0.25
4255,Handheld,2006.0,Role-Playing,Nintendo,0.0,0.01,0.24,0.0,0.25
4256,Console,1998.0,Sports,Sega,0.0,0.0,0.25,0.0,0.25
4257,PC,2011.0,Adventure,Take-Two Interactive,0.08,0.13,0.0,0.04,0.25
4258,Handheld,2009.0,Role-Playing,Activision,0.17,0.04,0.0,0.04,0.25
4259,Console,2006.0,Shooter,Ubisoft,0.2,0.03,0.0,0.02,0.25
4260,Handheld,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.01,0.25
4261,Console,2011.0,Action,Activision,0.14,0.08,0.0,0.03,0.25
4262,Console,2009.0,Action,Activision,0.19,0.04,0.0,0.02,0.25
4263,Console,2002.0,Sports,Namco Bandai Games,0.0,0.0,0.25,0.0,0.25
4264,Console,2015.0,Action,Sega,0.0,0.0,0.25,0.0,0.25
4265,Console,2010.0,Action,Ubisoft,0.11,0.11,0.0,0.02,0.25
4266,Handheld,2009.0,Simulation,Ubisoft,0.16,0.06,0.0,0.02,0.25
4267,Console,2005.0,Shooter,Ubisoft,0.19,0.05,0.0,0.01,0.25
4268,Console,1999.0,Role-Playing,Ubisoft,0.14,0.09,0.0,0.02,0.25
4269,Console,2010.0,Misc,Sony Computer Entertainment,0.07,0.13,0.0,0.05,0.25
4270,Console,2000.0,Racing,Electronic Arts,0.14,0.09,0.0,0.02,0.25
4271,Handheld,2009.0,Simulation,Electronic Arts,0.23,0.0,0.0,0.02,0.25
4272,Console,2010.0,Platform,THQ,0.22,0.01,0.0,0.02,0.25
4273,Console,2006.0,Adventure,Ubisoft,0.12,0.09,0.0,0.03,0.25
4274,Console,2001.0,Racing,Sony Computer Entertainment,0.12,0.09,0.0,0.03,0.25
4275,Console,2007.0,Racing,THQ,0.12,0.09,0.0,0.03,0.25
4276,Console,2009.0,Racing,Activision,0.14,0.09,0.0,0.02,0.25
4277,Console,2007.0,Action,Electronic Arts,0.18,0.04,0.0,0.03,0.25
4278,PC,2015.0,Strategy,Ubisoft,0.02,0.22,0.0,0.01,0.25
4279,Console,1999.0,Strategy,Electronic Arts,0.14,0.09,0.0,0.02,0.25
4280,Console,2010.0,Misc,Electronic Arts,0.18,0.04,0.0,0.03,0.25
4281,Console,2013.0,Action,Konami Digital Entertainment,0.06,0.16,0.0,0.03,0.25
4282,Console,1996.0,Shooter,Konami Digital Entertainment,0.14,0.09,0.0,0.02,0.25
4283,Console,1996.0,Platform,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25
4284,Console,2005.0,Role-Playing,Activision,0.19,0.05,0.0,0.01,0.25
4285,Handheld,2007.0,Racing,Ubisoft,0.03,0.14,0.0,0.08,0.25
4286,Console,2002.0,Sports,Nintendo,0.19,0.05,0.0,0.01,0.25
4287,Console,2011.0,Action,Ubisoft,0.07,0.14,0.0,0.03,0.25
4288,Handheld,2004.0,Racing,Nintendo,0.11,0.04,0.1,0.01,0.25
4289,Handheld,2004.0,Shooter,Nintendo,0.08,0.03,0.12,0.01,0.25
4290,Console,2008.0,Adventure,THQ,0.12,0.09,0.0,0.03,0.25
4291,Handheld,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.24,0.0,0.24
4292,Console,2006.0,Role-Playing,Namco Bandai Games,0.12,0.09,0.0,0.03,0.24
4293,Handheld,2005.0,Simulation,Ubisoft,0.18,0.06,0.0,0.0,0.24
4294,Console,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.02,0.24
4295,Handheld,2010.0,Shooter,Activision,0.22,0.01,0.0,0.02,0.24
4296,XOne,2014.0,Racing,Ubisoft,0.12,0.1,0.0,0.02,0.24
4297,Console,2010.0,Racing,Activision,0.21,0.02,0.0,0.02,0.24
4298,Handheld,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24
4299,Console,2009.0,Adventure,Ubisoft,0.12,0.1,0.0,0.02,0.24
4300,Console,1997.0,Action,Sony Computer Entertainment,0.14,0.09,0.0,0.02,0.24
4301,Handheld,2005.0,Sports,Sony Computer Entertainment,0.23,0.0,0.0,0.02,0.24
4302,Console,2008.0,Strategy,Electronic Arts,0.16,0.06,0.0,0.02,0.24
4303,Console,2011.0,Misc,Sega,0.16,0.07,0.0,0.02,0.24
4304,Console,2012.0,Sports,Electronic Arts,0.22,0.0,0.0,0.02,0.24
4305,PC,2011.0,Shooter,THQ,0.11,0.1,0.0,0.03,0.24
4306,Console,2009.0,Action,Activision,0.2,0.02,0.0,0.02,0.24
4307,Console,2002.0,Misc,THQ,0.12,0.09,0.0,0.03,0.24
4308,Console,1999.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.23,0.02,0.24
4309,Console,2003.0,Sports,Konami Digital Entertainment,0.12,0.09,0.0,0.03,0.24
4310,Handheld,2011.0,Simulation,Namco Bandai Games,0.1,0.06,0.08,0.01,0.24
4311,Console,2004.0,Racing,Namco Bandai Games,0.18,0.05,0.0,0.01,0.24
4312,Console,1995.0,Sports,Sony Computer Entertainment,0.0,0.0,0.23,0.02,0.24
4313,Handheld,2008.0,Action,Sega,0.22,0.0,0.0,0.02,0.24
4314,Handheld,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24
4315,Handheld,2009.0,Adventure,Ubisoft,0.1,0.12,0.0,0.02,0.24
4316,Console,2005.0,Shooter,Electronic Arts,0.12,0.09,0.0,0.03,0.24
4317,Handheld,2006.0,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24
4318,Console,2005.0,Simulation,Ubisoft,0.19,0.05,0.0,0.01,0.24
4319,Handheld,2005.0,Platform,Nintendo,0.17,0.06,0.0,0.0,0.24
4320,Console,2010.0,Sports,Ubisoft,0.06,0.13,0.0,0.05,0.24
4321,Console,2010.0,Action,Activision,0.13,0.09,0.0,0.02,0.24
4322,Handheld,2005.0,Action,Electronic Arts,0.21,0.02,0.0,0.02,0.24
4323,Handheld,2013.0,Platform,Activision,0.1,0.12,0.0,0.02,0.24
4324,Console,2008.0,Misc,Electronic Arts,0.2,0.02,0.0,0.02,0.24
4325,Console,2005.0,Misc,Sega,0.12,0.09,0.0,0.03,0.24
4326,Console,2003.0,Shooter,Namco Bandai Games,0.18,0.05,0.0,0.01,0.24
4327,PC,2010.0,Shooter,THQ,0.0,0.19,0.0,0.05,0.24
4328,Console,2005.0,Action,Ubisoft,0.19,0.05,0.0,0.01,0.24
4329,Console,2007.0,Misc,Activision,0.22,0.0,0.0,0.02,0.24
4330,Handheld,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24
4331,Console,2001.0,Racing,Electronic Arts,0.19,0.05,0.0,0.01,0.24
4332,Console,2010.0,Adventure,THQ,0.16,0.06,0.0,0.02,0.24
4333,Console,2006.0,Misc,Sega,0.0,0.0,0.24,0.0,0.24
4334,Handheld,2008.0,Simulation,THQ,0.22,0.0,0.0,0.02,0.24
4335,Console,2012.0,Sports,Electronic Arts,0.09,0.11,0.0,0.04,0.24
4336,Console,2003.0,Role-Playing,Sega,0.0,0.0,0.24,0.0,0.24
4337,Handheld,2005.0,Puzzle,Namco Bandai Games,0.17,0.06,0.0,0.0,0.24
4338,Console,2009.0,Misc,Ubisoft,0.22,0.0,0.0,0.02,0.24
4339,Console,2007.0,Racing,Activision,0.12,0.09,0.0,0.03,0.24
4340,Handheld,2009.0,Sports,Electronic Arts,0.21,0.0,0.01,0.02,0.24
4341,Console,2006.0,Action,Electronic Arts,0.2,0.02,0.0,0.02,0.24
4342,Console,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24
4343,Handheld,2009.0,Racing,THQ,0.18,0.03,0.0,0.03,0.24
4344,Console,2009.0,Action,Activision,0.19,0.03,0.0,0.02,0.24
4345,Console,1999.0,Racing,THQ,0.19,0.05,0.0,0.0,0.24
4346,Console,2002.0,Sports,Sega,0.12,0.09,0.0,0.03,0.24
4347,Console,2009.0,Action,Namco Bandai Games,0.0,0.0,0.24,0.0,0.24
4348,Handheld,2011.0,Action,Electronic Arts,0.12,0.1,0.0,0.02,0.24
4349,Console,2003.0,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.24
4350,Console,2005.0,Action,Activision,0.19,0.05,0.0,0.01,0.24
4351,Handheld,2007.0,Action,Take-Two Interactive,0.22,0.0,0.0,0.02,0.24
4352,Handheld,2005.0,Sports,Activision,0.17,0.06,0.0,0.0,0.24
4353,Handheld,2007.0,Racing,THQ,0.22,0.0,0.0,0.02,0.24
4354,Handheld,2009.0,Puzzle,THQ,0.22,0.0,0.0,0.02,0.24
4355,Handheld,2004.0,Platform,Nintendo,0.0,0.0,0.23,0.01,0.24
4356,Console,2003.0,Action,Sony Computer Entertainment,0.0,0.0,0.24,0.0,0.24
4357,Console,2011.0,Misc,THQ,0.15,0.06,0.0,0.03,0.24
4358,Console,2008.0,Simulation,Konami Digital Entertainment,0.12,0.09,0.0,0.03,0.24
4359,Console,2011.0,Action,Activision,0.18,0.05,0.0,0.02,0.24
4360,Console,2010.0,Adventure,Namco Bandai Games,0.16,0.06,0.0,0.02,0.24
4361,Handheld,2015.0,Platform,Nintendo,0.09,0.08,0.06,0.02,0.24
4362,Handheld,2004.0,Action,Take-Two Interactive,0.17,0.06,0.0,0.0,0.24
4363,Handheld,2009.0,Puzzle,Ubisoft,0.0,0.24,0.0,0.0,0.24
4364,Console,2003.0,Misc,Sony Computer Entertainment,0.12,0.09,0.0,0.03,0.24
4365,Handheld,2009.0,Sports,Electronic Arts,0.12,0.07,0.0,0.05,0.24
4366,Handheld,2008.0,Misc,Activision,0.22,0.0,0.0,0.02,0.24
4367,Console,2015.0,Misc,Activision,0.12,0.1,0.0,0.02,0.24
4368,Console,2013.0,Misc,Nintendo,0.06,0.06,0.11,0.01,0.24
4369,Console,1995.0,Sports,Electronic Arts,0.13,0.09,0.0,0.02,0.24
4370,Console,2000.0,Action,Sony Computer Entertainment,0.13,0.09,0.0,0.02,0.24
4371,Console,2011.0,Misc,THQ,0.16,0.05,0.0,0.02,0.24
4372,Handheld,2009.0,Puzzle,Nintendo,0.0,0.21,0.0,0.02,0.24
4373,Console,2009.0,Action,Electronic Arts,0.17,0.05,0.0,0.02,0.24
4374,Console,2006.0,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.24
4375,Handheld,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.24,0.0,0.24
4376,Console,1988.0,Action,Activision,0.22,0.01,0.0,0.0,0.24
4377,Console,2013.0,Shooter,Take-Two Interactive,0.1,0.12,0.0,0.02,0.24
4378,Handheld,2008.0,Role-Playing,Sega,0.09,0.0,0.13,0.01,0.24
4379,Console,2011.0,Racing,Activision,0.22,0.0,0.0,0.01,0.24
4380,Handheld,2012.0,Action,Konami Digital Entertainment,0.13,0.06,0.0,0.04,0.24
4381,Handheld,2006.0,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.02,0.24
4382,Console,2007.0,Racing,Electronic Arts,0.12,0.09,0.0,0.03,0.24
4383,Console,2008.0,Action,Activision,0.12,0.08,0.0,0.04,0.23
4384,Handheld,2010.0,Misc,Take-Two Interactive,0.16,0.05,0.0,0.02,0.23
4385,Handheld,2008.0,Racing,Electronic Arts,0.18,0.03,0.0,0.02,0.23
4386,Console,2004.0,Misc,Konami Digital Entertainment,0.11,0.09,0.0,0.03,0.23
4387,Handheld,2010.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.23,0.0,0.23
4388,Console,2006.0,Action,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
4389,Handheld,2013.0,Platform,Ubisoft,0.0,0.21,0.0,0.02,0.23
4390,Console,2009.0,Misc,THQ,0.0,0.22,0.0,0.02,0.23
4391,Handheld,2007.0,Racing,Activision,0.22,0.0,0.0,0.02,0.23
4392,Console,2003.0,Racing,Electronic Arts,0.18,0.05,0.0,0.01,0.23
4393,Console,2002.0,Action,Electronic Arts,0.18,0.05,0.0,0.01,0.23
4394,Console,2005.0,Action,Electronic Arts,0.18,0.05,0.0,0.01,0.23
4395,Console,2011.0,Action,Namco Bandai Games,0.0,0.09,0.11,0.03,0.23
4396,Handheld,2015.0,Action,Nintendo,0.0,0.0,0.23,0.0,0.23
4397,Handheld,2005.0,Puzzle,Nintendo,0.15,0.01,0.06,0.01,0.23
4398,Console,2011.0,Sports,Sega,0.11,0.1,0.01,0.02,0.23
4399,Handheld,2011.0,Action,THQ,0.16,0.05,0.0,0.02,0.23
4400,Console,2011.0,Sports,Activision,0.17,0.03,0.0,0.03,0.23
4401,Console,1999.0,Sports,Sega,0.0,0.0,0.23,0.0,0.23
4402,Handheld,2005.0,Puzzle,Namco Bandai Games,0.13,0.02,0.08,0.0,0.23
4403,Handheld,2011.0,Action,Ubisoft,0.14,0.06,0.0,0.04,0.23
4404,PC,2015.0,Strategy,Sega,0.09,0.13,0.0,0.02,0.23
4405,Handheld,2005.0,Sports,Electronic Arts,0.19,0.02,0.0,0.02,0.23
4406,Console,2010.0,Sports,Sega,0.08,0.13,0.0,0.03,0.23
4407,Console,2002.0,Sports,Sega,0.17,0.05,0.0,0.01,0.23
4408,Console,2009.0,Misc,Sony Computer Entertainment,0.0,0.19,0.0,0.05,0.23
4409,Handheld,2012.0,Misc,Sega,0.0,0.0,0.23,0.0,0.23
4410,Console,2008.0,Shooter,Sega,0.14,0.07,0.0,0.03,0.23
4411,Console,2011.0,Misc,Sony Computer Entertainment,0.13,0.06,0.0,0.04,0.23
4412,Console,2006.0,Sports,Sega,0.0,0.0,0.23,0.0,0.23
4413,Console,2015.0,Role-Playing,Namco Bandai Games,0.09,0.1,0.0,0.04,0.23
4414,Console,2002.0,Shooter,Activision,0.18,0.05,0.0,0.01,0.23
4415,Console,2003.0,Action,Ubisoft,0.18,0.05,0.0,0.01,0.23
4416,Console,2008.0,Adventure,Activision,0.2,0.02,0.0,0.02,0.23
4417,Console,2010.0,Strategy,THQ,0.11,0.1,0.0,0.02,0.23
4418,Console,2003.0,Sports,Sega,0.11,0.09,0.0,0.03,0.23
4419,Handheld,2009.0,Simulation,Ubisoft,0.16,0.01,0.0,0.06,0.23
4420,Console,2002.0,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
4421,XOne,2015.0,Action,Activision,0.16,0.05,0.0,0.02,0.23
4422,Console,1998.0,Fighting,Namco Bandai Games,0.13,0.09,0.0,0.02,0.23
4423,Console,1995.0,Fighting,Sega,0.0,0.0,0.23,0.0,0.23
4424,Console,2002.0,Platform,THQ,0.18,0.05,0.0,0.01,0.23
4425,Handheld,2008.0,Sports,Ubisoft,0.21,0.0,0.0,0.02,0.23
4426,Console,2005.0,Action,Take-Two Interactive,0.21,0.01,0.0,0.02,0.23
4427,Handheld,2006.0,Strategy,THQ,0.19,0.02,0.0,0.02,0.23
4428,Console,2001.0,Shooter,Ubisoft,0.13,0.09,0.0,0.02,0.23
4429,Console,2000.0,Sports,Sony Computer Entertainment,0.13,0.09,0.0,0.02,0.23
4430,Handheld,2005.0,Misc,Konami Digital Entertainment,0.17,0.06,0.0,0.0,0.23
4431,Handheld,2013.0,Sports,Electronic Arts,0.0,0.16,0.0,0.07,0.23
4432,Handheld,2010.0,Adventure,Nintendo,0.0,0.12,0.09,0.02,0.23
4433,Handheld,2008.0,Strategy,Konami Digital Entertainment,0.0,0.03,0.18,0.01,0.23
4434,Console,2014.0,Fighting,Namco Bandai Games,0.13,0.08,0.0,0.02,0.23
4435,Handheld,2005.0,Sports,Electronic Arts,0.17,0.06,0.0,0.0,0.23
4436,Console,2011.0,Misc,Konami Digital Entertainment,0.15,0.06,0.0,0.02,0.23
4437,Console,2007.0,Racing,Electronic Arts,0.15,0.05,0.0,0.03,0.23
4438,Console,2010.0,Sports,Take-Two Interactive,0.11,0.09,0.0,0.03,0.23
4439,PC,2015.0,Shooter,Activision,0.0,0.22,0.0,0.01,0.23
4440,Console,2004.0,Action,Take-Two Interactive,0.17,0.05,0.0,0.01,0.23
4441,Console,2011.0,Action,Activision,0.13,0.07,0.0,0.03,0.23
4442,Console,2009.0,Action,THQ,0.08,0.12,0.0,0.03,0.23
4443,Console,2001.0,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
4444,Console,2014.0,Sports,Electronic Arts,0.15,0.04,0.0,0.04,0.23
4445,Console,2011.0,Action,THQ,0.2,0.02,0.0,0.02,0.23
4446,Console,2008.0,Action,Ubisoft,0.2,0.01,0.0,0.02,0.23
4447,Handheld,2012.0,Adventure,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
4448,Handheld,2007.0,Sports,Activision,0.21,0.01,0.0,0.02,0.23
4449,Handheld,1992.0,Puzzle,Nintendo,0.0,0.0,0.23,0.0,0.23
4450,Console,2003.0,Sports,Sega,0.0,0.0,0.23,0.0,0.23
4451,Console,2007.0,Misc,Activision,0.11,0.09,0.0,0.03,0.23
4452,Handheld,2011.0,Fighting,THQ,0.15,0.06,0.0,0.02,0.23
4453,Handheld,2007.0,Action,Nintendo,0.09,0.0,0.13,0.01,0.23
4454,Console,2005.0,Action,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
4455,Handheld,2011.0,Misc,Activision,0.22,0.0,0.0,0.01,0.23
4456,Handheld,2009.0,Adventure,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
4457,Handheld,2007.0,Adventure,Activision,0.16,0.06,0.0,0.0,0.23
4458,Console,2008.0,Simulation,Ubisoft,0.21,0.0,0.0,0.02,0.23
4459,Handheld,2009.0,Fighting,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
4460,Handheld,2008.0,Sports,Sega,0.0,0.0,0.23,0.0,0.23
4461,Console,2006.0,Sports,Nintendo,0.14,0.01,0.07,0.01,0.23
4462,Console,2009.0,Adventure,Activision,0.21,0.0,0.0,0.02,0.23
4463,Console,2003.0,Shooter,Electronic Arts,0.17,0.05,0.0,0.01,0.23
4464,Console,2003.0,Shooter,Activision,0.17,0.05,0.0,0.01,0.23
4465,Console,2010.0,Sports,Konami Digital Entertainment,0.08,0.1,0.03,0.02,0.23
4466,Console,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.0,0.23
4467,Console,2008.0,Action,THQ,0.11,0.09,0.0,0.03,0.23
4468,Console,1991.0,Shooter,Nintendo,0.0,0.0,0.23,0.0,0.23
4469,Console,2002.0,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.23
4470,Console,2009.0,Simulation,Electronic Arts,0.18,0.03,0.0,0.02,0.23
4471,Console,2006.0,Role-Playing,Namco Bandai Games,0.11,0.09,0.0,0.03,0.23
4472,Console,2012.0,Adventure,Sony Computer Entertainment,0.19,0.01,0.0,0.02,0.23
4473,Handheld,2008.0,Sports,Electronic Arts,0.21,0.0,0.0,0.02,0.23
4474,Console,2003.0,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
4475,Console,2004.0,Adventure,THQ,0.11,0.09,0.0,0.03,0.23
4476,Handheld,2007.0,Strategy,Sega,0.2,0.0,0.0,0.02,0.23
4477,Console,2007.0,Misc,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
4478,Console,2011.0,Shooter,Ubisoft,0.09,0.1,0.0,0.04,0.23
4479,Console,2010.0,Action,THQ,0.14,0.07,0.0,0.02,0.23
4480,Handheld,1996.0,Puzzle,Nintendo,0.0,0.0,0.23,0.0,0.23
4481,Console,2002.0,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
4482,Handheld,2006.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
4483,Console,2002.0,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
4484,Handheld,2005.0,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.23
4485,Console,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
4486,Handheld,2008.0,Simulation,Ubisoft,0.2,0.0,0.0,0.02,0.23
4487,PC,2012.0,Shooter,Take-Two Interactive,0.11,0.09,0.0,0.03,0.23
4488,Console,2008.0,Fighting,Electronic Arts,0.2,0.01,0.0,0.02,0.22
4489,Console,2011.0,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4490,Handheld,2006.0,Misc,Konami Digital Entertainment,0.18,0.03,0.0,0.02,0.22
4491,Console,2004.0,Fighting,Electronic Arts,0.17,0.05,0.0,0.01,0.22
4492,Handheld,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4493,Console,2005.0,Action,Sega,0.11,0.09,0.0,0.03,0.22
4494,Console,2013.0,Action,Namco Bandai Games,0.12,0.09,0.0,0.02,0.22
4495,Console,1997.0,Misc,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4496,Handheld,2010.0,Action,THQ,0.17,0.03,0.0,0.02,0.22
4497,Handheld,2007.0,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4498,Console,2004.0,Shooter,Namco Bandai Games,0.11,0.09,0.0,0.03,0.22
4499,XOne,2015.0,Role-Playing,Namco Bandai Games,0.13,0.07,0.0,0.02,0.22
4500,Handheld,2013.0,Action,Sega,0.0,0.0,0.22,0.0,0.22
4501,Handheld,2009.0,Platform,Ubisoft,0.2,0.01,0.0,0.02,0.22
4502,Handheld,2011.0,Sports,Electronic Arts,0.21,0.0,0.0,0.02,0.22
4503,Handheld,2001.0,Role-Playing,Ubisoft,0.11,0.04,0.06,0.0,0.22
4504,Console,2004.0,Sports,Electronic Arts,0.17,0.04,0.0,0.01,0.22
4505,Handheld,2004.0,Sports,Nintendo,0.16,0.06,0.0,0.0,0.22
4506,Handheld,2005.0,Action,THQ,0.16,0.06,0.0,0.0,0.22
4507,Handheld,2008.0,Adventure,Ubisoft,0.21,0.0,0.0,0.02,0.22
4508,Console,2016.0,Shooter,Take-Two Interactive,0.09,0.08,0.01,0.04,0.22
4509,Console,2004.0,Fighting,Namco Bandai Games,0.03,0.02,0.17,0.01,0.22
4510,Console,2008.0,Misc,Ubisoft,0.2,0.0,0.0,0.02,0.22
4511,Console,2008.0,Sports,Activision,0.2,0.0,0.0,0.02,0.22
4512,Console,2003.0,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4513,Handheld,2011.0,Platform,Sega,0.14,0.07,0.0,0.02,0.22
4514,Console,2011.0,Action,THQ,0.19,0.01,0.0,0.01,0.22
4515,Handheld,2006.0,Sports,Activision,0.2,0.0,0.0,0.02,0.22
4516,Console,2014.0,Action,Konami Digital Entertainment,0.03,0.13,0.02,0.04,0.22
4517,Console,2010.0,Action,THQ,0.19,0.02,0.0,0.01,0.22
4518,Console,2008.0,Action,Ubisoft,0.16,0.01,0.03,0.02,0.22
4519,Console,2010.0,Adventure,Ubisoft,0.12,0.08,0.0,0.02,0.22
4520,PC,2015.0,Shooter,Ubisoft,0.12,0.08,0.0,0.02,0.22
4521,Handheld,2012.0,Action,Ubisoft,0.09,0.1,0.0,0.04,0.22
4522,Handheld,2009.0,Simulation,Ubisoft,0.2,0.0,0.0,0.02,0.22
4523,Handheld,2004.0,Role-Playing,Electronic Arts,0.16,0.06,0.0,0.0,0.22
4524,Console,2002.0,Puzzle,THQ,0.17,0.04,0.0,0.01,0.22
4525,Console,2014.0,Adventure,Activision,0.11,0.09,0.0,0.02,0.22
4526,Console,2000.0,Puzzle,Namco Bandai Games,0.18,0.04,0.0,0.0,0.22
4527,Console,2009.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4528,Handheld,2008.0,Strategy,THQ,0.17,0.03,0.0,0.02,0.22
4529,Handheld,2009.0,Adventure,Ubisoft,0.2,0.0,0.0,0.02,0.22
4530,Console,2009.0,Action,Electronic Arts,0.17,0.03,0.0,0.02,0.22
4531,Console,1998.0,Strategy,Konami Digital Entertainment,0.05,0.03,0.12,0.01,0.22
4532,Console,2016.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4533,Console,2008.0,Sports,Electronic Arts,0.19,0.01,0.0,0.02,0.22
4534,Handheld,2009.0,Role-Playing,Sega,0.07,0.06,0.07,0.01,0.22
4535,Console,2015.0,Action,Activision,0.1,0.08,0.0,0.04,0.22
4536,Handheld,2008.0,Misc,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
4537,Console,2005.0,Action,Electronic Arts,0.17,0.04,0.0,0.01,0.22
4538,Console,2011.0,Misc,THQ,0.2,0.0,0.0,0.01,0.22
4539,Console,2015.0,Misc,Ubisoft,0.1,0.08,0.0,0.04,0.22
4540,Console,2009.0,Misc,Activision,0.11,0.01,0.0,0.1,0.22
4541,Handheld,1997.0,Puzzle,Nintendo,0.0,0.0,0.22,0.0,0.22
4542,Console,2008.0,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22
4543,Console,2006.0,Shooter,Sega,0.19,0.01,0.0,0.02,0.22
4544,Handheld,2009.0,Puzzle,Electronic Arts,0.01,0.19,0.0,0.02,0.22
4545,Console,2015.0,Role-Playing,Nintendo,0.1,0.04,0.06,0.01,0.22
4546,Console,2003.0,Sports,Electronic Arts,0.11,0.08,0.0,0.03,0.22
4547,Handheld,2002.0,Action,Nintendo,0.16,0.06,0.0,0.0,0.22
4548,Handheld,2012.0,Adventure,Nintendo,0.12,0.02,0.06,0.01,0.22
4549,Handheld,2005.0,Sports,Sony Computer Entertainment,0.2,0.0,0.0,0.02,0.22
4550,Console,2002.0,Racing,Activision,0.11,0.08,0.0,0.03,0.22
4551,Handheld,2006.0,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22
4552,Console,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.22,0.0,0.22
4553,Console,2002.0,Sports,Sega,0.17,0.04,0.0,0.01,0.22
4554,Console,2001.0,Sports,Take-Two Interactive,0.12,0.08,0.0,0.01,0.22
4555,Handheld,2005.0,Platform,Nintendo,0.0,0.0,0.22,0.0,0.22
4556,Handheld,2008.0,Misc,THQ,0.2,0.0,0.0,0.02,0.22
4557,Console,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.22,0.0,0.22
4558,Console,1999.0,Action,Sony Computer Entertainment,0.12,0.08,0.0,0.01,0.22
4559,Console,1999.0,Racing,Electronic Arts,0.12,0.08,0.0,0.01,0.22
4560,Handheld,2015.0,Strategy,Nintendo,0.14,0.05,0.01,0.02,0.22
4561,Console,2013.0,Sports,Electronic Arts,0.14,0.05,0.0,0.03,0.22
4562,Console,2004.0,Action,THQ,0.17,0.04,0.0,0.01,0.22
4563,Console,1995.0,Sports,Sega,0.0,0.0,0.22,0.0,0.22
4564,Handheld,2002.0,Misc,THQ,0.15,0.06,0.0,0.0,0.22
4565,Console,2005.0,Action,Activision,0.17,0.04,0.0,0.01,0.22
4566,Console,2006.0,Simulation,Ubisoft,0.19,0.01,0.0,0.02,0.22
4567,Console,1993.0,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
